epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,1935.8,0.8761,0.54593,1.13169,0.94943,0.93704,0.97524,0.80322,0.70598,0.35578,0.93123,5.06702e-05,5.06702e-05,5.06702e-05
176,1946.33,0.85499,0.57754,1.14088,0.95091,0.93768,0.97323,0.79911,0.70713,0.35595,0.93144,5.02775e-05,5.02775e-05,5.02775e-05
177,1957.15,0.85631,0.55114,1.17069,0.94602,0.94089,0.97343,0.80141,0.7043,0.35532,0.92891,4.98848e-05,4.98848e-05,4.98848e-05
178,1967.36,0.87587,0.54077,1.14544,0.94633,0.93872,0.97538,0.80684,0.69783,0.35545,0.92515,4.94921e-05,4.94921e-05,4.94921e-05
179,1977.95,0.85787,0.50876,1.11596,0.94746,0.93757,0.97525,0.81065,0.69322,0.35269,0.91953,4.90994e-05,4.90994e-05,4.90994e-05
180,1988.42,0.84036,0.5429,1.13589,0.94535,0.9382,0.97568,0.8024,0.73112,0.3622,0.93194,4.87067e-05,4.87067e-05,4.87067e-05
181,1998.87,0.84914,0.5165,1.13324,0.94726,0.93132,0.97425,0.79742,0.76082,0.36946,0.94777,4.8314e-05,4.8314e-05,4.8314e-05
182,2009.17,0.84171,0.5395,1.1452,0.9451,0.93691,0.9741,0.80548,0.71964,0.36208,0.94384,4.79213e-05,4.79213e-05,4.79213e-05
183,2019.48,0.86505,0.50503,1.09194,0.94065,0.93617,0.97334,0.8172,0.6508,0.34974,0.92725,4.75286e-05,4.75286e-05,4.75286e-05
184,2030.22,0.85824,0.52151,1.13446,0.94429,0.93673,0.97456,0.81825,0.65369,0.34753,0.92602,4.71359e-05,4.71359e-05,4.71359e-05
185,2040.65,0.83977,0.52249,1.11897,0.94683,0.94226,0.97517,0.81599,0.67196,0.35005,0.91976,4.67432e-05,4.67432e-05,4.67432e-05
186,2051.14,0.8573,0.53449,1.11687,0.94112,0.94153,0.97567,0.82598,0.63552,0.34307,0.89654,4.63505e-05,4.63505e-05,4.63505e-05
187,2061.53,0.83551,0.53443,1.13105,0.94165,0.94061,0.97436,0.82439,0.62256,0.34098,0.88615,4.59578e-05,4.59578e-05,4.59578e-05
188,2072.22,0.84043,0.5128,1.10774,0.94115,0.944,0.97575,0.82463,0.62605,0.34104,0.88932,4.55651e-05,4.55651e-05,4.55651e-05
189,2082.51,0.81499,0.50569,1.10531,0.94044,0.93999,0.9767,0.8227,0.65034,0.3417,0.89807,4.51724e-05,4.51724e-05,4.51724e-05
190,2092.69,0.84654,0.5494,1.12658,0.93431,0.94559,0.97516,0.82203,0.64576,0.34009,0.89672,4.47797e-05,4.47797e-05,4.47797e-05
191,2103.18,0.80438,0.4783,1.07356,0.93974,0.93621,0.97451,0.8195,0.63985,0.34233,0.89342,4.4387e-05,4.4387e-05,4.4387e-05
192,2113.91,0.82159,0.4715,1.08815,0.94808,0.93201,0.97426,0.82132,0.6513,0.34208,0.89607,4.39943e-05,4.39943e-05,4.39943e-05
193,2124.3,0.81981,0.53238,1.10766,0.94912,0.93223,0.97686,0.81717,0.67314,0.34418,0.90148,4.36016e-05,4.36016e-05,4.36016e-05
194,2134.65,0.80825,0.47687,1.05797,0.94588,0.93842,0.97485,0.81538,0.65951,0.33827,0.89968,4.32089e-05,4.32089e-05,4.32089e-05
195,2144.99,0.82514,0.50007,1.11565,0.93796,0.93888,0.97274,0.83091,0.60756,0.32925,0.8852,4.28162e-05,4.28162e-05,4.28162e-05
196,2155.73,0.85322,0.51816,1.10631,0.94481,0.94036,0.97365,0.83243,0.59897,0.32689,0.88367,4.24235e-05,4.24235e-05,4.24235e-05
197,2166.29,0.85053,0.49758,1.08569,0.94819,0.94202,0.97266,0.81295,0.67371,0.34272,0.90681,4.20308e-05,4.20308e-05,4.20308e-05
198,2176.75,0.82951,0.51425,1.11263,0.93804,0.94725,0.97282,0.80151,0.72209,0.35229,0.92327,4.16381e-05,4.16381e-05,4.16381e-05
199,2187.46,0.88355,0.52749,1.13359,0.93887,0.94991,0.97433,0.82221,0.65257,0.33875,0.9019,4.12454e-05,4.12454e-05,4.12454e-05
200,2198.08,0.81386,0.4912,1.08155,0.93465,0.95061,0.97364,0.82815,0.61611,0.33504,0.89178,4.08527e-05,4.08527e-05,4.08527e-05
201,2208.38,0.82566,0.48526,1.08988,0.93908,0.94339,0.97308,0.82778,0.62247,0.33731,0.89587,4.046e-05,4.046e-05,4.046e-05
202,2218.67,0.84067,0.52622,1.09122,0.93491,0.94848,0.97512,0.81587,0.67596,0.34341,0.91573,4.00673e-05,4.00673e-05,4.00673e-05
203,2228.96,0.79951,0.48895,1.07628,0.93019,0.9509,0.97548,0.82146,0.66315,0.34208,0.90613,3.96746e-05,3.96746e-05,3.96746e-05
204,2239.67,0.85638,0.50489,1.10671,0.93128,0.95247,0.97442,0.82973,0.61217,0.33034,0.88526,3.92819e-05,3.92819e-05,3.92819e-05
205,2250.08,0.86095,0.50036,1.12248,0.9323,0.95057,0.9744,0.83474,0.59786,0.32579,0.8794,3.88892e-05,3.88892e-05,3.88892e-05
206,2260.5,0.81998,0.49337,1.07807,0.94047,0.94979,0.97474,0.82626,0.62824,0.33012,0.88943,3.84965e-05,3.84965e-05,3.84965e-05
207,2270.89,0.84549,0.51493,1.1257,0.9443,0.94829,0.97625,0.83156,0.61473,0.32888,0.88669,3.81038e-05,3.81038e-05,3.81038e-05
208,2281.58,0.80435,0.48886,1.11309,0.95453,0.93745,0.97606,0.83745,0.59697,0.32502,0.88267,3.77111e-05,3.77111e-05,3.77111e-05
209,2291.86,0.81991,0.49529,1.08466,0.94798,0.94714,0.97475,0.84289,0.56792,0.31696,0.87431,3.73184e-05,3.73184e-05,3.73184e-05
210,2302.21,0.80953,0.49295,1.13381,0.95499,0.94286,0.97634,0.84396,0.57796,0.31805,0.88126,3.69257e-05,3.69257e-05,3.69257e-05
211,2312.68,0.81694,0.51496,1.10924,0.94527,0.94833,0.97669,0.83856,0.6006,0.32056,0.88863,3.6533e-05,3.6533e-05,3.6533e-05
212,2322.97,0.79556,0.49021,1.1188,0.94651,0.9461,0.97732,0.84558,0.58388,0.31907,0.87951,3.61403e-05,3.61403e-05,3.61403e-05
213,2333.61,0.77493,0.47736,1.06204,0.94839,0.94628,0.97673,0.85268,0.55741,0.31284,0.871,3.57476e-05,3.57476e-05,3.57476e-05
214,2344,0.79427,0.47096,1.06624,0.94759,0.94547,0.97719,0.85529,0.5531,0.31307,0.86935,3.53549e-05,3.53549e-05,3.53549e-05
215,2354.4,0.80276,0.49645,1.10493,0.95237,0.94519,0.97707,0.85092,0.57352,0.31733,0.87747,3.49622e-05,3.49622e-05,3.49622e-05
216,2364.71,0.80784,0.4728,1.07194,0.95577,0.95005,0.97753,0.83713,0.61167,0.32554,0.89204,3.45695e-05,3.45695e-05,3.45695e-05
217,2374.87,0.76762,0.48769,1.07807,0.95302,0.95131,0.97816,0.8445,0.59506,0.31864,0.89005,3.41768e-05,3.41768e-05,3.41768e-05
218,2385.01,0.78705,0.49475,1.07894,0.95321,0.94617,0.97648,0.84699,0.56614,0.31169,0.881,3.37841e-05,3.37841e-05,3.37841e-05
219,2395.19,0.77999,0.4553,1.08722,0.95125,0.9455,0.97686,0.84402,0.57047,0.31127,0.88439,3.33914e-05,3.33914e-05,3.33914e-05
220,2406.23,0.84549,0.52175,1.12911,0.95354,0.94708,0.97738,0.84207,0.59392,0.31257,0.89198,3.29987e-05,3.29987e-05,3.29987e-05
221,2416.9,0.79442,0.46853,1.06612,0.95249,0.94938,0.97788,0.83661,0.6116,0.31735,0.89369,3.2606e-05,3.2606e-05,3.2606e-05
222,2427.57,0.76976,0.48274,1.09011,0.95455,0.94793,0.9775,0.83757,0.59997,0.31521,0.88874,3.22133e-05,3.22133e-05,3.22133e-05
223,2438.46,0.80646,0.48621,1.08954,0.9512,0.94646,0.97797,0.85053,0.56906,0.30997,0.87575,3.18206e-05,3.18206e-05,3.18206e-05
224,2449.07,0.81981,0.48114,1.09711,0.94748,0.94951,0.97838,0.84381,0.59004,0.31536,0.88345,3.14279e-05,3.14279e-05,3.14279e-05
225,2459.56,0.78069,0.46694,1.08839,0.95216,0.94867,0.97879,0.83628,0.62356,0.3228,0.89634,3.10352e-05,3.10352e-05,3.10352e-05
226,2469.94,0.81564,0.47807,1.07211,0.94677,0.95104,0.97902,0.8306,0.63751,0.32389,0.90371,3.06425e-05,3.06425e-05,3.06425e-05
227,2480.37,0.79531,0.46821,1.09279,0.94326,0.9515,0.97915,0.8414,0.59379,0.31823,0.88957,3.02498e-05,3.02498e-05,3.02498e-05
228,2490.88,0.80876,0.47767,1.07092,0.94287,0.9505,0.97856,0.855,0.55442,0.30954,0.87354,2.98571e-05,2.98571e-05,2.98571e-05
229,2501.55,0.79196,0.4934,1.11033,0.944,0.94733,0.97806,0.85462,0.55618,0.3094,0.87416,2.94644e-05,2.94644e-05,2.94644e-05
230,2511.89,0.80426,0.46585,1.06525,0.9412,0.95018,0.97774,0.8457,0.58654,0.31804,0.88291,2.90717e-05,2.90717e-05,2.90717e-05
231,2522.34,0.79866,0.47827,1.08045,0.94224,0.94951,0.97749,0.8461,0.59842,0.3198,0.88403,2.8679e-05,2.8679e-05,2.8679e-05
232,2532.71,0.76956,0.46456,1.07573,0.94449,0.94665,0.97686,0.85466,0.57095,0.3157,0.8746,2.82863e-05,2.82863e-05,2.82863e-05
233,2543.11,0.77643,0.45971,1.075,0.94655,0.948,0.97677,0.85776,0.55085,0.31465,0.87081,2.78936e-05,2.78936e-05,2.78936e-05
234,2553.6,0.78938,0.46937,1.07751,0.94287,0.94866,0.97669,0.86005,0.54696,0.31221,0.87125,2.75009e-05,2.75009e-05,2.75009e-05
235,2564.62,0.74864,0.44982,1.05232,0.95116,0.94297,0.97696,0.85462,0.55944,0.31292,0.87681,2.71082e-05,2.71082e-05,2.71082e-05
236,2577.63,0.78628,0.48118,1.07913,0.94806,0.93894,0.97504,0.85657,0.55163,0.31046,0.8742,2.67155e-05,2.67155e-05,2.67155e-05
237,2591.45,0.77265,0.46719,1.08035,0.94745,0.94408,0.97579,0.85609,0.55494,0.30823,0.87554,2.63228e-05,2.63228e-05,2.63228e-05
238,2604.8,0.76714,0.47382,1.05683,0.95076,0.94032,0.97445,0.84887,0.57829,0.30999,0.88211,2.59301e-05,2.59301e-05,2.59301e-05
239,2617.94,0.7306,0.45219,1.0593,0.95065,0.94218,0.97511,0.84757,0.58062,0.30954,0.88041,2.55374e-05,2.55374e-05,2.55374e-05
240,2631.32,0.78744,0.47103,1.09593,0.95452,0.94116,0.97439,0.85218,0.56567,0.30453,0.87523,2.51447e-05,2.51447e-05,2.51447e-05
241,2644.6,0.79853,0.49054,1.10295,0.9549,0.94222,0.97497,0.85554,0.56226,0.30167,0.87387,2.4752e-05,2.4752e-05,2.4752e-05
242,2656.99,0.76007,0.46659,1.095,0.95462,0.94026,0.97505,0.8555,0.55617,0.30227,0.8707,2.43593e-05,2.43593e-05,2.43593e-05
243,2667.33,0.79044,0.46509,1.07875,0.95707,0.94112,0.97564,0.85774,0.55399,0.29784,0.86814,2.39666e-05,2.39666e-05,2.39666e-05
244,2677.93,0.78139,0.46129,1.04902,0.95766,0.94078,0.97507,0.8571,0.55377,0.29973,0.8663,2.35739e-05,2.35739e-05,2.35739e-05
245,2688.22,0.75671,0.45468,1.0789,0.95582,0.94159,0.97541,0.86174,0.54466,0.2996,0.86158,2.31812e-05,2.31812e-05,2.31812e-05
246,2698.69,0.76407,0.45603,1.10005,0.95507,0.94209,0.97583,0.8654,0.54581,0.29968,0.85961,2.27885e-05,2.27885e-05,2.27885e-05
247,2709.15,0.77431,0.464,1.09336,0.95689,0.94461,0.97634,0.85865,0.55494,0.30108,0.86168,2.23958e-05,2.23958e-05,2.23958e-05
248,2719.69,0.76132,0.45236,1.06655,0.9505,0.94303,0.97529,0.86232,0.54772,0.30024,0.85988,2.20031e-05,2.20031e-05,2.20031e-05
249,2730.18,0.7394,0.443,1.05668,0.95198,0.94603,0.97593,0.8671,0.53307,0.29655,0.85604,2.16104e-05,2.16104e-05,2.16104e-05
250,2740.69,0.75176,0.4653,1.07213,0.95124,0.94569,0.97546,0.87027,0.53234,0.29409,0.85705,2.12177e-05,2.12177e-05,2.12177e-05
251,2751.21,0.74876,0.44722,1.05523,0.95398,0.94525,0.97692,0.86469,0.54178,0.29697,0.8611,2.0825e-05,2.0825e-05,2.0825e-05
252,2761.77,0.76184,0.46068,1.06976,0.95191,0.94679,0.97698,0.85917,0.54948,0.29761,0.86259,2.04323e-05,2.04323e-05,2.04323e-05
253,2772.04,0.72529,0.43134,1.05287,0.95318,0.94615,0.97672,0.86289,0.53659,0.29386,0.85827,2.00396e-05,2.00396e-05,2.00396e-05
254,2782.63,0.74859,0.44055,1.05548,0.95674,0.94681,0.9772,0.86404,0.5285,0.29246,0.85478,1.96469e-05,1.96469e-05,1.96469e-05
255,2793.04,0.74957,0.4521,1.06649,0.95494,0.94522,0.97616,0.86333,0.52198,0.29041,0.85331,1.92542e-05,1.92542e-05,1.92542e-05
256,2803.65,0.76075,0.4714,1.07943,0.95441,0.94486,0.97559,0.86548,0.51586,0.28847,0.85037,1.88615e-05,1.88615e-05,1.88615e-05
257,2813.96,0.74678,0.45653,1.06046,0.95402,0.94599,0.97537,0.8654,0.52543,0.28904,0.85428,1.84688e-05,1.84688e-05,1.84688e-05
258,2824.48,0.76963,0.45179,1.05551,0.9529,0.94614,0.97663,0.86558,0.52417,0.29038,0.85367,1.80761e-05,1.80761e-05,1.80761e-05
259,2835.2,0.7317,0.43865,1.05826,0.95224,0.94565,0.97631,0.86308,0.54024,0.29214,0.8581,1.76834e-05,1.76834e-05,1.76834e-05
260,2845.76,0.74655,0.45354,1.08275,0.95374,0.94612,0.97608,0.86536,0.53138,0.29182,0.85513,1.72907e-05,1.72907e-05,1.72907e-05
261,2856.38,0.68721,0.41882,1.03018,0.95528,0.94802,0.97663,0.86586,0.53119,0.29002,0.85513,1.6898e-05,1.6898e-05,1.6898e-05
262,2866.76,0.76573,0.46136,1.06962,0.95287,0.94933,0.97636,0.866,0.52318,0.28966,0.8537,1.65053e-05,1.65053e-05,1.65053e-05
263,2877.12,0.7593,0.45567,1.05895,0.9537,0.94813,0.97662,0.86705,0.53188,0.29112,0.85676,1.61126e-05,1.61126e-05,1.61126e-05
264,2887.66,0.73479,0.44493,1.06697,0.94948,0.94709,0.97631,0.86422,0.53224,0.29368,0.85546,1.57199e-05,1.57199e-05,1.57199e-05
265,2898.06,0.71532,0.43013,1.03246,0.95299,0.94683,0.97593,0.86046,0.54759,0.2953,0.86098,1.53272e-05,1.53272e-05,1.53272e-05
266,2908.62,0.74901,0.43453,1.07785,0.9534,0.94603,0.97635,0.8674,0.53405,0.28978,0.85871,1.49345e-05,1.49345e-05,1.49345e-05
267,2918.96,0.71545,0.43256,1.05482,0.95431,0.94744,0.97622,0.86824,0.52356,0.2892,0.85732,1.45418e-05,1.45418e-05,1.45418e-05
268,2929.32,0.70172,0.42655,1.04217,0.94903,0.94638,0.97558,0.87067,0.51748,0.28568,0.85509,1.41491e-05,1.41491e-05,1.41491e-05
269,2940.04,0.72732,0.4464,1.07392,0.95395,0.94528,0.97598,0.86672,0.52302,0.2859,0.85706,1.37564e-05,1.37564e-05,1.37564e-05
270,2950.45,0.73611,0.44391,1.0534,0.95611,0.94814,0.97622,0.86419,0.53008,0.28585,0.85897,1.33637e-05,1.33637e-05,1.33637e-05
271,2960.81,0.75774,0.44052,1.05495,0.9549,0.9475,0.97621,0.86221,0.53815,0.2885,0.86063,1.2971e-05,1.2971e-05,1.2971e-05
272,2971.14,0.72306,0.43556,1.02736,0.94975,0.95049,0.97633,0.86711,0.5284,0.28486,0.85594,1.25783e-05,1.25783e-05,1.25783e-05
273,2981.75,0.72519,0.44868,1.04657,0.94961,0.94988,0.97648,0.86986,0.51824,0.28365,0.85087,1.21856e-05,1.21856e-05,1.21856e-05
274,2992.28,0.73877,0.42755,1.05198,0.94679,0.94887,0.97647,0.87354,0.50789,0.28068,0.84766,1.17929e-05,1.17929e-05,1.17929e-05
275,3002.8,0.7485,0.4478,1.07148,0.9505,0.94814,0.9769,0.87242,0.51376,0.28297,0.85011,1.14002e-05,1.14002e-05,1.14002e-05
276,3013.17,0.76061,0.44151,1.02676,0.95065,0.94923,0.97659,0.86436,0.53087,0.28577,0.85599,1.10075e-05,1.10075e-05,1.10075e-05
277,3023.5,0.73142,0.42608,1.05632,0.94682,0.9492,0.97662,0.86419,0.53731,0.28702,0.85829,1.06148e-05,1.06148e-05,1.06148e-05
278,3033.74,0.72761,0.41634,1.04174,0.94976,0.95054,0.97698,0.86834,0.52497,0.28554,0.85488,1.02221e-05,1.02221e-05,1.02221e-05
279,3043.96,0.72518,0.42088,1.05787,0.95133,0.95031,0.97707,0.87015,0.52023,0.28578,0.85406,9.8294e-06,9.8294e-06,9.8294e-06
280,3054.12,0.74238,0.46716,1.04905,0.94994,0.95039,0.97705,0.87383,0.51227,0.28341,0.85139,9.4367e-06,9.4367e-06,9.4367e-06
281,3064.52,0.74183,0.41588,1.03025,0.95165,0.94886,0.97678,0.86811,0.52256,0.28427,0.85557,9.044e-06,9.044e-06,9.044e-06
282,3074.71,0.75092,0.4467,1.06163,0.94615,0.94993,0.97686,0.86619,0.53774,0.28764,0.85969,8.6513e-06,8.6513e-06,8.6513e-06
283,3084.81,0.71006,0.54033,1.03409,0.94701,0.9489,0.97656,0.86694,0.53764,0.28843,0.86014,8.2586e-06,8.2586e-06,8.2586e-06
284,3095.13,0.74196,0.43167,1.04657,0.94837,0.94808,0.97655,0.86395,0.54349,0.28878,0.86248,7.8659e-06,7.8659e-06,7.8659e-06
285,3105.29,0.72036,0.43863,1.06156,0.9463,0.94705,0.97679,0.87052,0.52661,0.28575,0.85814,7.4732e-06,7.4732e-06,7.4732e-06
286,3115.44,0.73014,0.43275,1.05161,0.94806,0.94706,0.97687,0.86797,0.5268,0.28467,0.8575,7.0805e-06,7.0805e-06,7.0805e-06
287,3125.6,0.74502,0.43352,1.03917,0.95018,0.94686,0.97666,0.86797,0.52093,0.28192,0.8545,6.6878e-06,6.6878e-06,6.6878e-06
288,3136,0.69727,0.41837,1.04502,0.94374,0.94822,0.97655,0.86947,0.50754,0.28228,0.84986,6.2951e-06,6.2951e-06,6.2951e-06
289,3146.48,0.74479,0.44374,1.05668,0.94475,0.94815,0.97609,0.86955,0.50446,0.28149,0.84732,5.9024e-06,5.9024e-06,5.9024e-06
290,3157.57,0.69727,0.41531,1.03652,0.94594,0.94937,0.97677,0.86582,0.51382,0.28259,0.8498,5.5097e-06,5.5097e-06,5.5097e-06
291,3175.42,0.63254,0.34157,0.97084,0.95208,0.94591,0.97621,0.86429,0.5199,0.28659,0.8491,5.117e-06,5.117e-06,5.117e-06
292,3185.77,0.61699,0.3261,0.94729,0.95121,0.94199,0.97581,0.85814,0.52806,0.29186,0.85095,4.7243e-06,4.7243e-06,4.7243e-06
293,3195.93,0.63471,0.35115,0.98708,0.94926,0.94255,0.9753,0.85868,0.53625,0.29452,0.85295,4.3316e-06,4.3316e-06,4.3316e-06
294,3206.1,0.61933,0.33533,0.96337,0.95066,0.94539,0.97574,0.86058,0.53409,0.29236,0.85248,3.9389e-06,3.9389e-06,3.9389e-06
295,3216.27,0.61346,0.33051,0.96758,0.95071,0.9389,0.9715,0.85163,0.54506,0.29615,0.85515,3.5462e-06,3.5462e-06,3.5462e-06
296,3226.62,0.65467,0.34394,0.97781,0.95145,0.94168,0.9757,0.85448,0.54838,0.29468,0.85664,3.1535e-06,3.1535e-06,3.1535e-06
297,3236.72,0.63238,0.33616,0.9741,0.95278,0.94313,0.97597,0.85989,0.53774,0.29268,0.85365,2.7608e-06,2.7608e-06,2.7608e-06
298,3246.87,0.66132,0.35702,0.97802,0.94997,0.94134,0.97561,0.86045,0.53445,0.29079,0.85277,2.3681e-06,2.3681e-06,2.3681e-06
299,3257.29,0.61929,0.32988,0.96277,0.95128,0.94228,0.97557,0.85956,0.53389,0.29032,0.85276,1.9754e-06,1.9754e-06,1.9754e-06
300,3267.57,0.60887,0.33312,0.97442,0.95257,0.94405,0.97602,0.85921,0.5354,0.29251,0.85277,1.5827e-06,1.5827e-06,1.5827e-06
