epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
362,24638.8,0.97958,0.78328,1.26723,0.73394,0.49231,0.54941,0.2909,1.65924,1.30614,1.70485,0.00057044,0.00057044,0.00057044
363,24705,0.96885,0.75029,1.26987,0.74195,0.48996,0.55272,0.29649,1.63477,1.32106,1.69183,0.00056648,0.00056648,0.00056648
364,24771.2,0.9614,0.77417,1.27282,0.73544,0.49371,0.54922,0.2964,1.64654,1.32848,1.69959,0.00056252,0.00056252,0.00056252
365,24837.5,0.96393,0.7724,1.27178,0.74344,0.48984,0.54746,0.29354,1.65186,1.31682,1.70266,0.00055856,0.00055856,0.00055856
366,24904,0.99076,0.79574,1.29354,0.75429,0.48537,0.54983,0.29361,1.6521,1.30603,1.70154,0.0005546,0.0005546,0.0005546
367,24970.4,0.97842,0.81308,1.2902,0.74927,0.47711,0.54316,0.29025,1.67078,1.36077,1.71534,0.00055064,0.00055064,0.00055064
368,25036.6,0.96221,0.77462,1.28065,0.73615,0.48715,0.54404,0.28744,1.67976,1.32194,1.72221,0.00054668,0.00054668,0.00054668
369,25103.2,0.96874,0.78805,1.28137,0.7491,0.48201,0.54555,0.29092,1.67655,1.33611,1.72027,0.00054272,0.00054272,0.00054272
370,25169.3,0.97573,0.77662,1.27678,0.73454,0.48546,0.54478,0.29248,1.66574,1.36349,1.71263,0.00053876,0.00053876,0.00053876
371,25235.5,0.99189,0.77402,1.2795,0.74592,0.48227,0.54413,0.29127,1.68693,1.34478,1.72712,0.0005348,0.0005348,0.0005348
372,25301.9,0.95064,0.7783,1.28242,0.73466,0.48726,0.54296,0.28874,1.68729,1.34793,1.73677,0.00053084,0.00053084,0.00053084
373,25367.8,1.00467,0.79605,1.30736,0.74801,0.48537,0.54712,0.29151,1.67853,1.32432,1.73022,0.00052688,0.00052688,0.00052688
374,25434.1,0.97923,0.77601,1.26645,0.73314,0.4863,0.5451,0.28914,1.67146,1.33866,1.72214,0.00052292,0.00052292,0.00052292
375,25500.4,0.94686,0.76472,1.26779,0.74139,0.48245,0.54237,0.28812,1.68977,1.36477,1.75006,0.00051896,0.00051896,0.00051896
376,25566.7,0.97158,0.75901,1.26552,0.74441,0.48197,0.54097,0.2877,1.67054,1.34906,1.72815,0.000515,0.000515,0.000515
377,25632.7,0.98233,0.76408,1.2732,0.73919,0.48443,0.54379,0.2893,1.66966,1.3455,1.71992,0.00051104,0.00051104,0.00051104
378,25698.8,0.98749,0.77959,1.28331,0.75951,0.47392,0.54536,0.2918,1.66102,1.38198,1.71069,0.00050708,0.00050708,0.00050708
379,25765,0.97717,0.77746,1.28328,0.75363,0.47486,0.54288,0.289,1.67491,1.4164,1.72039,0.00050312,0.00050312,0.00050312
380,25830.9,0.96553,0.79221,1.29339,0.75011,0.47636,0.54314,0.28749,1.68322,1.40367,1.72777,0.00049916,0.00049916,0.00049916
381,25897.1,0.98476,0.78141,1.28704,0.73911,0.48227,0.54521,0.28814,1.679,1.40173,1.72582,0.0004952,0.0004952,0.0004952
382,25963.9,0.95291,0.74364,1.25312,0.7416,0.48084,0.54918,0.29172,1.67204,1.39522,1.72117,0.00049124,0.00049124,0.00049124
383,26030,0.95667,0.7569,1.27189,0.74796,0.48124,0.55001,0.29541,1.67496,1.382,1.73486,0.00048728,0.00048728,0.00048728
384,26096.3,0.97971,0.77657,1.26703,0.74292,0.48293,0.549,0.29428,1.66855,1.34798,1.73281,0.00048332,0.00048332,0.00048332
385,26162.6,0.96533,0.7868,1.27659,0.74676,0.47833,0.54796,0.29632,1.66673,1.36304,1.724,0.00047936,0.00047936,0.00047936
386,26228.8,0.96153,0.76606,1.26925,0.73986,0.48189,0.54934,0.29615,1.66616,1.39112,1.71572,0.0004754,0.0004754,0.0004754
387,26295.4,0.98794,0.76912,1.28994,0.74669,0.48281,0.55135,0.29537,1.66864,1.40589,1.72288,0.00047144,0.00047144,0.00047144
388,26361.9,0.9896,0.79643,1.28286,0.75934,0.47871,0.54886,0.29481,1.67252,1.37945,1.72361,0.00046748,0.00046748,0.00046748
389,26428.3,0.96278,0.77341,1.27175,0.7512,0.48049,0.55036,0.29719,1.67844,1.41868,1.7318,0.00046352,0.00046352,0.00046352
390,26494.5,0.95775,0.77752,1.2586,0.74619,0.47711,0.54672,0.29336,1.69252,1.43425,1.739,0.00045956,0.00045956,0.00045956
391,26560.9,0.96737,0.74855,1.27099,0.75522,0.4764,0.55158,0.29684,1.67799,1.40202,1.7225,0.0004556,0.0004556,0.0004556
392,26627.2,0.94666,0.74479,1.2617,0.76297,0.4742,0.55198,0.29933,1.65268,1.36999,1.70028,0.00045164,0.00045164,0.00045164
393,26693.6,0.95866,0.7615,1.27159,0.75359,0.47514,0.54965,0.29761,1.66281,1.377,1.71783,0.00044768,0.00044768,0.00044768
394,26760,0.94762,0.75717,1.26891,0.72683,0.4902,0.55138,0.29728,1.67416,1.36939,1.7261,0.00044372,0.00044372,0.00044372
395,26826.4,0.95987,0.76639,1.26728,0.74679,0.48246,0.55042,0.29373,1.67063,1.38083,1.72298,0.00043976,0.00043976,0.00043976
396,26892.8,0.96001,0.7594,1.27513,0.74024,0.48068,0.54471,0.29231,1.66241,1.37914,1.71943,0.0004358,0.0004358,0.0004358
397,26959.2,0.96429,0.82109,1.27359,0.75121,0.48199,0.54899,0.29453,1.65743,1.35448,1.71648,0.00043184,0.00043184,0.00043184
398,27025.9,0.94926,0.75672,1.26871,0.75391,0.48537,0.55091,0.29702,1.65076,1.34127,1.71122,0.00042788,0.00042788,0.00042788
399,27092.6,0.94076,0.75699,1.25296,0.76277,0.47692,0.54845,0.29355,1.65332,1.38138,1.71389,0.00042392,0.00042392,0.00042392
400,27158.7,0.96685,0.75409,1.26687,0.74962,0.48561,0.54979,0.29431,1.65795,1.36919,1.72001,0.00041996,0.00041996,0.00041996
401,27225.1,0.96189,0.76837,1.26772,0.74955,0.4812,0.54868,0.29286,1.67021,1.39253,1.72463,0.000416,0.000416,0.000416
402,27291.2,0.95906,0.77279,1.27404,0.74306,0.48218,0.54637,0.29162,1.67413,1.38833,1.72975,0.00041204,0.00041204,0.00041204
403,27357.6,0.9542,0.7591,1.26676,0.7477,0.48122,0.54784,0.29438,1.67512,1.395,1.73071,0.00040808,0.00040808,0.00040808
404,27424.3,0.94586,0.75362,1.26873,0.73397,0.48002,0.54667,0.29288,1.68509,1.42114,1.74159,0.00040412,0.00040412,0.00040412
405,27490.8,0.94201,0.75965,1.26189,0.73836,0.4788,0.54876,0.29451,1.69052,1.43332,1.73293,0.00040016,0.00040016,0.00040016
406,27557.1,0.94139,0.73988,1.24073,0.74789,0.47964,0.54784,0.29322,1.69146,1.38503,1.73509,0.0003962,0.0003962,0.0003962
407,27623.2,0.94788,0.77601,1.2651,0.74267,0.4833,0.54266,0.29116,1.66723,1.39391,1.72197,0.00039224,0.00039224,0.00039224
408,27689.4,0.93508,0.74629,1.25491,0.74432,0.48358,0.5443,0.29091,1.66126,1.39948,1.73118,0.00038828,0.00038828,0.00038828
409,27755.9,0.92811,0.74414,1.25845,0.74585,0.48386,0.5463,0.29305,1.66064,1.40943,1.73853,0.00038432,0.00038432,0.00038432
410,27822.1,0.94412,0.74547,1.25432,0.7454,0.48585,0.54991,0.2958,1.66302,1.39953,1.73672,0.00038036,0.00038036,0.00038036
411,27888.8,0.93044,0.73717,1.25806,0.74468,0.48292,0.54569,0.29392,1.6628,1.40248,1.72321,0.0003764,0.0003764,0.0003764
412,27954.7,0.93111,0.74117,1.25365,0.73829,0.48039,0.54185,0.29231,1.66439,1.39416,1.7177,0.00037244,0.00037244,0.00037244
413,28021,0.93897,0.73391,1.24635,0.75291,0.48096,0.5458,0.29323,1.6511,1.3561,1.7103,0.00036848,0.00036848,0.00036848
414,28087.3,0.9262,0.7428,1.25028,0.74131,0.48577,0.54687,0.29454,1.65436,1.35777,1.70554,0.00036452,0.00036452,0.00036452
415,28153.6,0.9386,0.72067,1.24755,0.74444,0.48218,0.5459,0.29685,1.66075,1.38902,1.72055,0.00036056,0.00036056,0.00036056
416,28219.8,0.92337,0.73907,1.25275,0.73208,0.4878,0.54607,0.29616,1.6559,1.39037,1.72126,0.0003566,0.0003566,0.0003566
417,28286.1,0.95247,0.76432,1.26514,0.74311,0.48218,0.54641,0.29698,1.652,1.41048,1.71728,0.00035264,0.00035264,0.00035264
418,28352.2,0.93526,0.75045,1.25527,0.73631,0.48443,0.547,0.29885,1.64865,1.42209,1.71334,0.00034868,0.00034868,0.00034868
419,28418.3,0.94257,0.75097,1.25746,0.7526,0.47636,0.54471,0.29754,1.64093,1.40573,1.70583,0.00034472,0.00034472,0.00034472
420,28484.3,0.93587,0.72819,1.24499,0.76119,0.47683,0.54437,0.29431,1.64224,1.387,1.70677,0.00034076,0.00034076,0.00034076
421,28550.5,0.9152,0.72282,1.23932,0.74525,0.48659,0.55063,0.29954,1.64239,1.37058,1.70418,0.0003368,0.0003368,0.0003368
422,28616.9,0.94218,0.74241,1.25477,0.7358,0.48912,0.55167,0.29823,1.66053,1.37262,1.72123,0.00033284,0.00033284,0.00033284
423,28683.1,0.92509,0.73263,1.24827,0.74981,0.48443,0.5529,0.29905,1.66213,1.38187,1.72477,0.00032888,0.00032888,0.00032888
424,28749.3,0.96918,0.78241,1.27781,0.75316,0.47628,0.54934,0.29776,1.66078,1.40373,1.71696,0.00032492,0.00032492,0.00032492
425,28815.3,0.91748,0.72912,1.24888,0.74935,0.47749,0.54784,0.29688,1.65995,1.42348,1.71893,0.00032096,0.00032096,0.00032096
426,28881.7,0.9297,0.72572,1.23408,0.75242,0.48143,0.54935,0.29777,1.65688,1.4017,1.72497,0.000317,0.000317,0.000317
427,28948.4,0.93249,0.75248,1.25763,0.74545,0.48724,0.54954,0.29473,1.6551,1.35799,1.72107,0.00031304,0.00031304,0.00031304
428,29014.7,0.9192,0.72691,1.25039,0.75504,0.48171,0.54978,0.29554,1.65467,1.38159,1.72282,0.00030908,0.00030908,0.00030908
429,29081.1,0.93192,0.74567,1.24717,0.7536,0.48229,0.55024,0.29638,1.65553,1.39014,1.72345,0.00030512,0.00030512,0.00030512
430,29147.5,0.91253,0.71697,1.23323,0.75052,0.48368,0.55144,0.29737,1.66353,1.395,1.73319,0.00030116,0.00030116,0.00030116
431,29213.6,0.92725,0.72799,1.23923,0.75069,0.48349,0.54967,0.29413,1.66562,1.39087,1.73421,0.0002972,0.0002972,0.0002972
432,29279.9,0.95241,0.74552,1.25292,0.7505,0.48734,0.55063,0.29596,1.66181,1.40291,1.73225,0.00029324,0.00029324,0.00029324
433,29346,0.91283,0.71508,1.22658,0.75288,0.48583,0.55209,0.29781,1.65957,1.40576,1.72594,0.00028928,0.00028928,0.00028928
434,29412.4,0.95259,0.7553,1.26131,0.75634,0.48047,0.54896,0.29643,1.67119,1.43854,1.72577,0.00028532,0.00028532,0.00028532
435,29478.3,0.90122,0.71967,1.23393,0.74871,0.48353,0.54996,0.29474,1.6858,1.42674,1.73718,0.00028136,0.00028136,0.00028136
436,29544.5,0.95622,0.74244,1.26188,0.73843,0.48659,0.55007,0.29508,1.68035,1.42133,1.73103,0.0002774,0.0002774,0.0002774
437,29611,0.92171,0.70955,1.23363,0.74141,0.48499,0.54869,0.29484,1.67608,1.41783,1.7242,0.00027344,0.00027344,0.00027344
438,29677.2,0.92824,0.72338,1.24736,0.73579,0.48893,0.55072,0.29535,1.67227,1.38715,1.71727,0.00026948,0.00026948,0.00026948
439,29743.6,0.92332,0.72935,1.23249,0.72847,0.49221,0.55063,0.2951,1.66852,1.37743,1.70997,0.00026552,0.00026552,0.00026552
440,29809.9,0.9142,0.71553,1.23689,0.72918,0.49259,0.5527,0.2958,1.66575,1.37392,1.71189,0.00026156,0.00026156,0.00026156
441,29875.7,0.92911,0.74283,1.24878,0.74616,0.48677,0.55201,0.29635,1.66914,1.40442,1.71609,0.0002576,0.0002576,0.0002576
442,29942.2,0.93153,0.73253,1.25104,0.75532,0.48096,0.54924,0.29453,1.67021,1.40309,1.71586,0.00025364,0.00025364,0.00025364
443,30008.8,0.94488,0.73219,1.25412,0.73243,0.49098,0.54819,0.29366,1.67159,1.40262,1.72019,0.00024968,0.00024968,0.00024968
444,30074.6,0.9003,0.6996,1.23378,0.73265,0.49015,0.54971,0.29475,1.67005,1.41109,1.72383,0.00024572,0.00024572,0.00024572
445,30141,0.9169,0.7086,1.24306,0.74623,0.48274,0.54802,0.29374,1.66187,1.40835,1.72022,0.00024176,0.00024176,0.00024176
446,30207.2,0.90923,0.71686,1.2311,0.7481,0.48377,0.54978,0.29514,1.65982,1.3982,1.719,0.0002378,0.0002378,0.0002378
447,30273.5,0.92934,0.71847,1.25084,0.74649,0.48231,0.54833,0.29485,1.66623,1.42044,1.72726,0.00023384,0.00023384,0.00023384
448,30339.8,0.93171,0.73122,1.24046,0.73806,0.48752,0.54754,0.2946,1.66469,1.41613,1.72458,0.00022988,0.00022988,0.00022988
449,30405.9,0.94045,0.73788,1.26013,0.74476,0.48283,0.54872,0.29472,1.66547,1.41547,1.72544,0.00022592,0.00022592,0.00022592
450,30472.4,0.93287,0.72146,1.24052,0.74209,0.48341,0.54735,0.29448,1.66601,1.41028,1.72447,0.00022196,0.00022196,0.00022196
451,30538.8,0.91759,0.72916,1.24488,0.75052,0.47842,0.54714,0.29421,1.67,1.41434,1.72844,0.000218,0.000218,0.000218
452,30604.7,0.89739,0.71983,1.24258,0.74176,0.48302,0.54762,0.29301,1.66448,1.41741,1.72474,0.00021404,0.00021404,0.00021404
453,30671.3,0.93214,0.73233,1.25296,0.74103,0.48371,0.54644,0.29241,1.66734,1.39456,1.72193,0.00021008,0.00021008,0.00021008
454,30737.6,0.92011,0.7348,1.24111,0.76697,0.47505,0.55015,0.29582,1.66758,1.40472,1.71994,0.00020612,0.00020612,0.00020612
455,30803.8,0.88704,0.71231,1.22345,0.75142,0.47814,0.54976,0.29687,1.67119,1.42142,1.72824,0.00020216,0.00020216,0.00020216
456,30870.2,0.91927,0.69978,1.24185,0.7419,0.48021,0.54732,0.29632,1.6661,1.4379,1.71862,0.0001982,0.0001982,0.0001982
457,30936.4,0.92418,0.74849,1.2371,0.7469,0.48021,0.54891,0.29684,1.66572,1.44897,1.71269,0.00019424,0.00019424,0.00019424
458,31002.6,0.90176,0.69907,1.22334,0.7565,0.47737,0.5491,0.2969,1.67314,1.43513,1.72226,0.00019028,0.00019028,0.00019028
459,31068.7,0.91743,0.73416,1.24031,0.75266,0.47824,0.5491,0.29488,1.67188,1.42974,1.71923,0.00018632,0.00018632,0.00018632
460,31135.1,0.92174,0.71604,1.23995,0.76018,0.47655,0.54998,0.29543,1.66339,1.43198,1.70755,0.00018236,0.00018236,0.00018236
461,31201,0.88664,0.70391,1.21146,0.75951,0.47729,0.55229,0.29788,1.65629,1.41382,1.70526,0.0001784,0.0001784,0.0001784
462,31267.4,0.9093,0.70324,1.23392,0.74251,0.48179,0.55071,0.2961,1.65947,1.41864,1.70993,0.00017444,0.00017444,0.00017444
463,31333.5,0.90186,0.70723,1.21673,0.74665,0.47955,0.54969,0.29608,1.66412,1.42548,1.71698,0.00017048,0.00017048,0.00017048
464,31399.5,0.9096,0.71092,1.24152,0.74155,0.48105,0.55195,0.29925,1.65878,1.43081,1.71305,0.00016652,0.00016652,0.00016652
465,31465.5,0.91693,0.70893,1.24626,0.74587,0.47833,0.55246,0.29895,1.66777,1.44571,1.71951,0.00016256,0.00016256,0.00016256
466,31532,0.92405,0.69509,1.22233,0.76034,0.47692,0.55272,0.29952,1.66441,1.42141,1.71541,0.0001586,0.0001586,0.0001586
467,31598.4,0.86768,0.68037,1.20254,0.76554,0.47505,0.55345,0.29866,1.66241,1.41227,1.7179,0.00015464,0.00015464,0.00015464
468,31664.4,0.89735,0.72372,1.2309,0.76501,0.47617,0.55397,0.29863,1.66578,1.40936,1.72033,0.00015068,0.00015068,0.00015068
469,31730.7,0.91803,0.73191,1.23787,0.76108,0.47572,0.55218,0.29748,1.67275,1.44154,1.72487,0.00014672,0.00014672,0.00014672
470,31796.7,0.89592,0.72343,1.22732,0.75778,0.47602,0.55164,0.29724,1.67026,1.44697,1.72342,0.00014276,0.00014276,0.00014276
471,31862.9,0.90481,0.69614,1.21898,0.75908,0.47616,0.54967,0.2957,1.67264,1.42771,1.73085,0.0001388,0.0001388,0.0001388
472,31929.2,0.89075,0.70281,1.22307,0.75708,0.4773,0.54948,0.29552,1.66559,1.4174,1.725,0.00013484,0.00013484,0.00013484
473,31995.6,0.92596,0.72784,1.25553,0.75847,0.47635,0.5504,0.29619,1.66557,1.41748,1.72456,0.00013088,0.00013088,0.00013088
474,32061.7,0.90731,0.71832,1.23706,0.75737,0.48139,0.55256,0.29747,1.66133,1.39935,1.72206,0.00012692,0.00012692,0.00012692
475,32128,0.90638,0.7038,1.22712,0.75741,0.47653,0.5517,0.29703,1.66081,1.4159,1.72606,0.00012296,0.00012296,0.00012296
476,32194.2,0.88869,0.68873,1.22078,0.77284,0.47026,0.55111,0.2968,1.66039,1.41546,1.72729,0.000119,0.000119,0.000119
477,32260.4,0.91318,0.74876,1.24391,0.76034,0.47805,0.55237,0.29786,1.65512,1.41272,1.72476,0.00011504,0.00011504,0.00011504
478,32327.2,0.90284,0.69949,1.22293,0.76604,0.4772,0.5538,0.29919,1.65577,1.41429,1.72479,0.00011108,0.00011108,0.00011108
479,32393.5,0.90672,0.70609,1.2319,0.769,0.47552,0.55485,0.29981,1.65635,1.42031,1.7235,0.00010712,0.00010712,0.00010712
480,32459.8,0.9014,0.69574,1.22374,0.76499,0.4758,0.55376,0.29887,1.65879,1.42649,1.72481,0.00010316,0.00010316,0.00010316
481,32526,0.87431,0.68372,1.2126,0.76156,0.47692,0.55356,0.29806,1.66554,1.42141,1.72912,9.92e-05,9.92e-05,9.92e-05
482,32592.3,0.88352,0.69004,1.22073,0.75681,0.48011,0.55365,0.29861,1.65921,1.42217,1.72574,9.524e-05,9.524e-05,9.524e-05
483,32658.4,0.91624,0.70494,1.24305,0.75761,0.47969,0.55343,0.29905,1.65457,1.42259,1.72018,9.128e-05,9.128e-05,9.128e-05
484,32724.5,0.88796,0.68191,1.21958,0.76007,0.47702,0.55186,0.29789,1.65973,1.42922,1.72392,8.732e-05,8.732e-05,8.732e-05
485,32791.1,0.92669,0.71055,1.2297,0.75785,0.47617,0.55048,0.29803,1.65429,1.42444,1.71911,8.336e-05,8.336e-05,8.336e-05
486,32857.5,0.883,0.68045,1.2097,0.76399,0.47645,0.55163,0.29908,1.65297,1.42062,1.72007,7.94e-05,7.94e-05,7.94e-05
487,32923.7,0.88987,0.68298,1.22702,0.76409,0.4758,0.55108,0.29851,1.65391,1.42585,1.72153,7.544e-05,7.544e-05,7.544e-05
488,32990.2,0.88897,0.67611,1.20141,0.76187,0.47767,0.55162,0.29809,1.65277,1.41987,1.72143,7.148e-05,7.148e-05,7.148e-05
489,33056.6,0.90273,0.71213,1.23132,0.75909,0.47805,0.55106,0.29765,1.6556,1.41467,1.7244,6.752e-05,6.752e-05,6.752e-05
490,33123,0.9007,0.71306,1.23207,0.76339,0.47789,0.55193,0.29817,1.65395,1.41589,1.72421,6.356e-05,6.356e-05,6.356e-05
491,33226.6,0.65899,0.43643,1.07221,0.74878,0.47683,0.5508,0.29613,1.6659,1.46059,1.73166,5.96e-05,5.96e-05,5.96e-05
492,33292.4,0.65822,0.42659,1.06502,0.75721,0.46698,0.5473,0.2937,1.67469,1.49276,1.73731,5.564e-05,5.564e-05,5.564e-05
493,33360.3,0.65433,0.4326,1.06479,0.75867,0.46417,0.54591,0.29229,1.68142,1.51179,1.74029,5.168e-05,5.168e-05,5.168e-05
494,33428.4,0.65261,0.40737,1.06024,0.74725,0.46839,0.54613,0.29208,1.68315,1.5147,1.74551,4.772e-05,4.772e-05,4.772e-05
495,33497.6,0.63046,0.41522,1.04524,0.73206,0.4727,0.5458,0.29296,1.68287,1.53709,1.74595,4.376e-05,4.376e-05,4.376e-05
496,33564.2,0.65568,0.42654,1.07359,0.73441,0.46923,0.54674,0.29517,1.68136,1.55813,1.7439,3.98e-05,3.98e-05,3.98e-05
497,33632.4,0.64314,0.4117,1.05792,0.73206,0.47148,0.54734,0.29652,1.67642,1.55989,1.74221,3.584e-05,3.584e-05,3.584e-05
498,33699.8,0.64377,0.41056,1.06257,0.73843,0.47054,0.5486,0.29709,1.67582,1.54634,1.74316,3.188e-05,3.188e-05,3.188e-05
499,33766.9,0.63665,0.41653,1.05826,0.73714,0.47205,0.54854,0.29703,1.67548,1.54796,1.7461,2.792e-05,2.792e-05,2.792e-05
500,33833.9,0.6468,0.41787,1.06,0.73858,0.47214,0.54876,0.29674,1.67362,1.54691,1.74632,2.396e-05,2.396e-05,2.396e-05
